Timestamp,Repetitions,Back-Thigh Angle
14:29:57,0,166.35337226236064
14:29:58,0,170.03817040840246
14:29:58,0,168.91131328578064
14:29:58,0,165.6039606299256
14:29:59,0,160.16318308581143
14:29:59,0,153.91412244227644
14:29:59,0,152.60479333459824
14:30:00,0,153.42295323244338
14:30:00,0,153.7321963388397
14:30:00,0,153.37786291508482
14:30:00,0,155.544674649191
14:30:01,0,159.0005158704311
14:30:01,0,163.8664399888066
14:30:01,0,166.96531661972517
14:30:01,0,167.84841131175168
14:30:02,0,166.31533818525122
14:30:02,0,165.10205769971637
14:30:02,0,165.95501757471013
14:30:03,0,164.16260171925927
14:30:03,0,162.96663300532765
14:30:03,0,162.71250608649632
14:30:04,0,162.61894916878967
14:30:04,0,164.26161181059908
14:30:04,0,163.75393361544056
14:30:04,0,163.82502070466722
14:30:05,0,163.90918215667568
14:30:05,0,163.11468323065833
14:30:05,0,161.0838539563888
14:30:05,0,160.9336927019401
14:30:06,0,161.27830749694215
14:30:06,0,161.10415111846842
14:30:06,0,161.244030810115
14:30:07,0,161.4278958885797
14:30:07,0,160.4108824067187
14:30:07,0,160.45960163422794
14:30:08,0,159.76815995537274
14:30:08,0,158.70661678174653
14:30:08,0,157.36241765068124
14:30:08,0,155.7913509756854
14:30:09,0,154.9348998004057
14:30:09,0,152.96841978786793
14:30:09,0,152.91014135645625
14:30:09,0,152.80794108362863
14:30:10,0,152.25368060046347
14:30:10,0,151.9492657092523
14:30:10,0,151.39775827715727
14:30:11,0,150.8679599919354
14:30:11,0,149.8361900925211
14:30:11,0,147.1721647848886
14:30:11,0,143.60713835414708
14:30:12,0,139.65753608541075
14:30:12,0,133.86858491361957
14:30:12,0,126.42068371052528
14:30:12,0,117.3730869272535
14:30:13,0,109.50505962226617
14:30:13,0,101.25004890792871
14:30:13,0,95.12033574215297
14:30:13,0,90.07499129439594
14:30:14,0,84.68895399635647
14:30:14,0,80.15979998655024
14:30:14,0,77.57339313504843
14:30:15,0,74.1549564399653
14:30:15,0,70.58461208630706
14:30:15,1,66.87585396705134
14:30:16,2,64.14676217047315
14:30:17,3,61.34536914036198
14:30:17,4,58.68530629368911
14:30:17,5,56.32047092190646
14:30:18,6,53.3391567529369
14:30:18,7,49.61459190703221
14:30:19,8,45.69847692443295
14:30:19,9,42.04107586638139
14:30:20,10,39.162042191638875
14:30:20,11,37.617179792799845
14:30:21,12,35.60124830113739
14:30:22,13,33.41287111323828
14:30:23,14,32.23137582399471
14:30:24,15,30.094435336219703
14:30:24,16,28.97697582252719
14:30:25,17,28.317257287012147
14:30:25,18,27.788459324633916
14:30:25,19,26.95351099216397
14:30:26,20,26.832173323688234
14:30:26,21,26.781231061871146
14:30:26,22,27.37258898749817
14:30:27,23,27.360369669152433
14:30:27,24,27.293919465869312
14:30:27,25,27.315686158114147
14:30:27,26,27.59188820659598
14:30:28,27,27.52171307569644
14:30:28,28,28.12353962336379
14:30:28,29,29.0172841542267
