Timestamp,Repetitions,Back-Thigh Angle
15:22:21,0,174.64674022211278
15:22:21,0,174.3574872013517
15:22:22,0,174.15131082265953
15:22:22,0,174.28850046356627
15:22:22,0,174.01051823592124
15:22:22,0,174.26113063031875
15:22:23,0,174.08059178656714
15:22:23,0,173.7659145362997
15:22:23,0,171.73702714009363
15:22:24,0,168.4467206013344
15:22:24,0,168.48915819585508
15:22:24,0,167.51703042439334
15:22:24,0,171.33861256834982
15:22:24,0,166.24799604523886
15:22:25,0,170.25914436154542
15:22:25,0,170.09987610341415
15:22:25,0,169.3076018088842
15:22:25,0,171.37345254241225
15:22:25,0,174.0523226537332
15:22:25,0,174.95439546667805
15:22:26,0,175.21744628207185
15:22:26,0,172.07212063559274
15:22:26,0,175.67497462976604
15:22:26,0,179.17970333521717
15:22:26,0,178.02669821537398
15:22:26,0,177.01559674762981
15:22:27,0,175.9182879885152
15:22:27,0,175.06136979841625
15:22:27,0,172.48315931289056
15:22:27,0,170.97434945642473
15:22:27,0,169.58394151582536
15:22:27,0,169.96172646291944
15:22:27,0,165.8815952041471
15:22:28,0,169.0418204572626
15:22:28,0,170.25631096585158
15:22:28,0,171.047775753983
15:22:28,0,170.54362157217025
15:22:28,0,168.1357833511169
15:22:28,0,170.8270986644116
15:22:29,0,172.49996189354047
15:22:29,0,172.90240274146382
15:22:29,0,172.3827710952112
15:22:29,0,174.9301954881924
15:22:29,0,176.92815253183272
15:22:30,0,177.42184481713605
15:22:30,0,175.50113335406408
15:22:30,0,173.21026223341818
15:22:30,0,170.80566388937848
15:22:30,0,170.74972833791085
15:22:30,0,171.44695767026337
15:22:31,0,172.34262109450157
15:22:31,0,172.7926936513349
15:22:31,0,171.8852612812504
15:22:31,0,171.09860886121876
15:22:31,0,168.65706840925753
15:22:31,0,166.90101572858586
15:22:32,0,168.88237644055235
15:22:32,0,171.20606050688733
15:22:32,0,173.4596834837877
15:22:32,0,176.28950245096866
15:22:32,0,178.37394737030039
15:22:32,0,179.2603823828679
15:22:33,0,176.1859240598988
15:22:33,0,176.7849520865696
15:22:33,0,177.3013490301611
15:22:33,0,177.73392050291991
15:22:33,0,166.83007331677678
15:22:33,0,173.21256986206632
15:22:33,0,174.2793351175772
15:22:34,0,171.46999584499017
15:22:34,0,171.25256297033008
15:22:34,0,168.56531183300442
15:22:34,0,169.77169437512617
