Timestamp,Repetitions,Back-Thigh Angle
21:19:04,0,155.95189349853828
21:19:04,0,156.22609915260168
21:19:05,0,156.53464106026522
21:19:05,0,157.08629602523604
21:19:05,0,156.72277353876444
21:19:05,0,155.1621811640723
21:19:05,0,154.8588352311604
21:19:05,0,153.030742650341
21:19:05,0,151.29806918151647
21:19:06,0,151.06404771166794
21:19:06,0,150.8244826012642
21:19:06,0,151.28377331105318
21:19:06,0,151.39144303094218
21:19:06,0,151.43141949369178
21:19:06,0,150.9598556101137
21:19:07,0,150.7118797274311
21:19:07,0,151.33060480062542
21:19:07,0,152.83524996601025
21:19:07,0,153.0884243945466
21:19:07,0,153.10820416923482
21:19:07,0,153.2525020358793
21:19:07,0,154.28168344587303
21:19:08,0,154.86843357901384
21:19:08,0,155.20347246347393
21:19:08,0,155.2657802203652
21:19:08,0,155.22126159330756
21:19:08,0,155.09082810369486
21:19:08,0,155.08848690767647
21:19:08,0,154.85838554470794
21:19:09,0,155.04461569949467
21:19:09,0,156.2541096596665
21:19:09,0,156.2290490846129
21:19:09,0,156.42584815674593
21:19:09,0,156.24449658685424
21:19:09,0,156.3104375978532
21:19:09,0,155.96354394149688
21:19:10,0,155.28467358753355
21:19:10,0,155.0360205275694
21:19:10,0,154.47243064722235
21:19:10,0,153.3008027643472
21:19:10,0,152.85289062786123
21:19:10,0,152.5314292213743
21:19:10,0,152.85163790417414
21:19:11,0,153.14773850840106
21:19:11,0,153.19520332915823
21:19:11,0,153.11138518874608
21:19:11,0,153.36172297561185
21:19:11,0,153.31309311630787
21:19:11,0,153.08944933033396
21:19:11,0,152.72905438393244
21:19:12,0,152.33574021624955
21:19:12,0,152.49200848549307
21:19:12,0,152.53393786453356
21:19:12,0,151.68452391408053
21:19:12,0,151.2559523543009
21:19:12,0,150.70057607056611
21:19:12,0,149.99849659616922
21:19:13,0,149.3452670177765
21:19:13,0,148.9597495605105
21:19:13,0,149.63270990726045
21:19:13,0,150.03745970308947
21:19:13,0,150.06309882938385
21:19:13,0,150.33552090715503
21:19:13,0,151.1594908207328
21:19:14,0,152.09868890986002
21:19:14,0,153.52086706444254
21:19:14,0,158.3613184196673
21:19:14,0,163.9527618314747
21:19:14,0,164.398185593489
21:19:14,0,166.01833021996032
21:19:14,0,164.36077390053615
21:19:15,0,163.73155146408732
21:19:15,0,174.9138603653214
21:19:15,0,171.56537763054197
21:19:15,0,174.45628351643543
21:19:15,0,174.43184529689105
21:19:15,0,176.30855026798918
21:19:15,0,177.27841052645087
21:19:16,0,179.36648735748506
21:19:16,0,178.30598858807048
21:19:16,0,175.88923798108587
21:19:16,0,174.4228993079879
21:19:16,0,173.2059811152481
21:19:16,0,171.20621750425929
21:19:16,0,167.3836096694429
21:19:17,0,166.5453637263194
21:19:17,0,166.86713758749949
21:19:17,0,165.66376115942134
21:19:17,0,164.63098246049512
21:19:17,0,164.90912045315915
21:19:17,0,165.68972673104662
21:19:17,0,167.06384628520553
21:19:18,0,168.00398129343162
21:19:18,0,172.80467568876745
21:19:18,0,175.3180753972458
21:19:18,0,176.08720405648137
21:19:18,0,175.5689689180963
21:19:18,0,176.72917277464123
21:19:18,0,178.37840333830954
21:19:19,0,179.36620251340756
21:19:19,0,176.9712420333367
21:19:19,0,173.48238793068904
21:19:19,0,172.87454531878018
21:19:19,0,171.17004820081502
21:19:19,0,168.1437765810186
21:19:19,0,168.53761381344094
21:19:19,0,167.6801286310882
21:19:20,0,167.63588342416253
21:19:20,0,168.08784396604466
21:19:20,0,169.3235769612733
21:19:20,0,169.650098731843
21:19:20,0,169.6560192213904
21:19:20,0,170.45517929879205
21:19:20,0,170.12825277275175
21:19:21,0,169.22890087718608
21:19:21,0,170.0837617721402
21:19:21,0,170.32231725271376
21:19:21,0,170.42235098821445
21:19:21,0,170.4116105268405
21:19:21,0,170.09400696641958
21:19:21,0,168.74915230226463
21:19:22,0,166.75329356193984
21:19:22,0,165.54237905458473
21:19:22,0,163.90302826849324
21:19:22,0,158.2592951176942
21:19:22,0,157.0178936256188
21:19:22,0,154.1465046492021
21:19:22,0,151.94512020500514
21:19:23,0,149.51895496623032
21:19:23,0,146.71246758346555
21:19:23,0,145.06950729341042
21:19:23,0,144.424188129069
21:19:23,0,143.80687198543583
21:19:23,0,143.77635944671147
21:19:23,0,144.62036147853496
21:19:24,0,144.5512108897515
21:19:24,0,144.39080213173327
21:19:24,0,136.01432795368268
21:19:24,0,138.20452429680097
21:19:24,0,141.89070703847165
21:19:24,0,145.3050429588205
21:19:24,0,138.05609509643946
21:19:25,0,138.61392140218942
21:19:25,0,139.98008454591508
21:19:25,0,140.39243150668725
21:19:25,0,148.02803425669555
21:19:25,0,146.5228654820818
21:19:25,0,143.3278599484018
21:19:25,0,139.13321285892286
21:19:26,0,137.67368626277917
21:19:26,0,137.39347599650029
21:19:26,0,135.8619819461183
21:19:26,0,138.18466105230027
21:19:26,0,139.1857184362242
21:19:26,0,141.7831876341857
21:19:26,0,146.24934946481406
21:19:27,0,152.52101183940533
21:19:27,0,151.2723155237416
21:19:27,0,152.18901830027642
21:19:27,0,155.73771837856475
21:19:27,0,158.14259196220542
21:19:27,0,162.26110448243227
21:19:27,0,162.79027698510228
21:19:28,0,172.1907397373959
21:19:28,0,165.7877651940756
21:19:28,0,159.9616872455198
21:19:28,0,157.834707861165
21:19:28,0,164.51954664727316
