Timestamp,Repetitions,Back-Thigh Angle
23:02:39,0,166.35337226236064
23:02:40,0,170.03817040840246
23:02:40,0,168.91131328578064
23:02:40,0,165.6039606299256
23:02:40,0,160.16318308581143
23:02:41,0,153.91412244227644
23:02:41,0,152.60479333459824
23:02:41,0,153.42295323244338
23:02:42,0,153.7321963388397
23:02:42,0,153.37786291508482
23:02:42,0,155.544674649191
23:02:42,0,159.0005158704311
23:02:43,0,163.8664399888066
23:02:43,0,166.96531661972517
23:02:43,0,167.84841131175168
23:02:43,0,166.31533818525122
23:02:43,0,165.10205769971637
23:02:44,0,165.95501757471013
23:02:44,0,164.16260171925927
23:02:44,0,162.96663300532765
23:02:44,0,162.71250608649632
23:02:45,0,162.61894916878967
23:02:45,0,164.26161181059908
23:02:45,0,163.75393361544056
23:02:45,0,163.82502070466722
23:02:45,0,163.90918215667568
23:02:46,0,163.11468323065833
23:02:46,0,161.0838539563888
23:02:46,0,160.9336927019401
23:02:46,0,161.27830749694215
23:02:46,0,161.10415111846842
23:02:47,0,161.244030810115
23:02:47,0,161.4278958885797
23:02:47,0,160.4108824067187
23:02:47,0,160.45960163422794
23:02:47,0,159.76815995537274
23:02:48,0,158.70661678174653
23:02:48,0,157.36241765068124
23:02:48,0,155.7913509756854
23:02:48,0,154.9348998004057
23:02:48,0,152.96841978786793
23:02:48,0,152.91014135645625
23:02:49,0,152.80794108362863
23:02:49,0,152.25368060046347
23:02:49,0,151.9492657092523
23:02:49,0,151.39775827715727
23:02:49,0,150.8679599919354
23:02:50,0,149.8361900925211
23:02:50,0,147.1721647848886
23:02:50,0,143.60713835414708
23:02:50,0,139.65753608541075
23:02:50,0,133.86858491361957
23:02:51,0,126.42068371052528
23:02:51,0,117.3730869272535
23:02:51,0,109.50505962226617
23:02:51,0,101.25004890792871
23:02:51,0,95.12033574215297
23:02:52,0,90.07499129439594
23:02:52,0,84.68895399635647
23:02:52,0,80.15979998655024
23:02:52,0,77.57339313504843
23:02:52,0,74.1549564399653
23:02:52,0,70.58461208630706
23:02:53,1,66.87585396705134
23:02:53,2,64.14676217047315
23:02:53,3,61.34536914036198
23:02:53,4,58.68530629368911
23:02:53,5,56.32047092190646
23:02:54,6,53.3391567529369
23:02:54,7,49.61459190703221
23:02:54,8,45.69847692443295
23:02:54,9,42.04107586638139
23:02:54,10,39.162042191638875
23:02:54,11,37.617179792799845
23:02:55,12,35.60124830113739
23:02:55,13,33.41287111323828
23:02:55,14,32.23137582399471
23:02:55,15,30.094435336219703
23:02:55,16,28.97697582252719
23:02:55,17,28.317257287012147
23:02:56,18,27.788459324633916
23:02:56,19,26.95351099216397
23:02:56,20,26.832173323688234
23:02:56,21,26.781231061871146
23:02:56,22,27.37258898749817
23:02:56,23,27.360369669152433
23:02:56,24,27.293919465869312
23:02:57,25,27.315686158114147
23:02:57,26,27.59188820659598
23:02:57,27,27.52171307569644
23:02:57,28,28.12353962336379
23:02:57,29,29.0172841542267
23:02:57,30,30.779204999216176
23:02:58,31,32.69808398595586
23:02:58,32,36.10996051667132
23:02:58,33,39.615896510293396
23:02:58,34,42.519018828207095
23:02:58,35,46.25003137241572
23:02:58,36,49.941065414733714
23:02:59,37,54.0897367725824
23:02:59,38,57.268147591409786
23:02:59,39,59.77891737959533
23:02:59,40,63.18985810741549
23:02:59,41,67.08263104919433
23:02:59,41,70.42402774356805
23:03:00,41,73.55170137397295
23:03:00,41,78.43707013150606
23:03:00,41,82.18225242399774
23:03:00,41,87.63473491485632
23:03:00,41,92.5201160754848
23:03:01,41,101.05924056907946
23:03:01,41,109.21158400399045
23:03:01,41,120.4448794803343
23:03:01,41,131.6168771348983
23:03:01,41,140.73552500987992
23:03:01,41,148.1429526048231
23:03:02,41,151.85872283451585
23:03:02,41,159.29510868489464
23:03:02,41,162.0935204321351
23:03:02,41,166.28194957635017
23:03:02,41,169.16518924372429
23:03:02,41,168.71254374642737
23:03:03,41,170.10279823346033
23:03:03,41,171.3400085724766
23:03:03,41,171.47579343756703
23:03:03,41,171.4870303955751
23:03:03,41,171.53555563144593
23:03:03,41,171.47928532482376
23:03:04,41,171.95206805693977
23:03:04,41,171.79693917680294
23:03:04,41,171.70845916081547
23:03:04,41,171.40628291927
23:03:04,41,171.26040504993884
23:03:04,41,170.66275319824294
23:03:05,41,168.14351041522264
23:03:05,41,165.62403301775856
23:03:05,41,163.73666622029782
23:03:05,41,160.50750433701174
23:03:05,41,156.52215044386705
23:03:05,41,150.4353068292792
23:03:06,41,146.05523090073768
23:03:06,41,142.00623400259278
23:03:06,41,136.9306955758421
23:03:06,41,129.84498913025314
23:03:06,41,123.4073581043435
23:03:06,41,116.02911878451121
23:03:06,41,108.42137122791885
23:03:07,41,100.77248264345417
23:03:07,41,92.4107355763689
23:03:07,41,87.64905275570413
23:03:07,41,83.3759826247719
23:03:07,41,80.24737117311821
23:03:07,41,76.15882757087724
23:03:08,41,70.26440512006315
23:03:08,42,68.7490916171052
23:03:08,43,66.10043496094039
23:03:08,44,63.312338930188616
23:03:08,45,61.52261795268299
23:03:08,46,57.81238665051285
23:03:09,47,56.176803777607404
23:03:09,48,54.01910750705326
23:03:09,49,49.1422628172059
23:03:09,50,45.34751180887315
23:03:09,51,42.19111621916028
23:03:09,52,38.87988854444791
23:03:10,53,36.89914567024664
23:03:10,54,34.74365595646475
23:03:10,55,32.94512259263695
23:03:10,56,32.04668556352891
23:03:10,57,31.048380929668213
23:03:10,58,30.066092997016938
23:03:11,59,28.896093224589436
23:03:11,60,28.170773632413106
23:03:11,61,27.574841205167633
23:03:11,62,26.911369176194636
23:03:12,63,27.162626243788235
23:03:12,64,27.315774344850837
23:03:12,65,27.230444074924716
23:03:12,66,27.144565470949594
23:03:12,67,27.9962735045533
23:03:12,68,28.09265981107484
23:03:13,69,28.060048475428744
